weight,age,height
72,29,170.18
54,33,160.02
56,35,157.48
58,26,157.48
65,36,172.72
56,32,160.02
58,31,162.56
58,24,165.1
113,30,170.18
62,42,180.34
54,54,157.48
117,39,177.8
74,63,157.48
61,32,175.26
67,32,172.72
63,29,154.94
58,18,180.34
52,53,157.48
52,27,160.02
58,24,170.18
63,29,172.72
61,37,170.18
56,57,152.4
62,24,180.34
52,32,162.56
60,33,172.72
53,30,162.56
58,30,165.1
79,31,167.64
63,34,160.02
56,38,162.56
68,33,170.18
65,25,165.1
56,48,165.1
61,30,170.18
49,35,165.1
59,27,170.18
67,55,167.64
55,26,170.18
54,29,165.1
83,38,167.64
72,39,172.72
54,28,167.64
54,35,162.56
49,39,160.02
70,33,177.8
54,30,165.1
88,32,165.1
79,65,165.1
79,40,167.64
54,27,154.94
72,29,175.26
64,29,157.48
74,47,165.1
65,29,170.18
61,34,167.64
54,29,157.48
55,23,170.18
70,28,165.1
53,30,165.1
54,45,165.1
81,33,170.18
58,31,154.94
60,30,162.56
88,34,157.48
68,30,175.26
60,44,165.1
95,24,175.26
70,30,180.34
76,30,172.72
61,35,170.18
52,26,157.48
53,31,167.64
49,30,157.48
63,23,175.26
78,39,167.64
57,63,165.1
72,31,172.72
54,29,167.64
63,51,167.64
79,39,167.64
54,50,157.48
72,59,167.64
46,28,165.1
65,46,160.02
52,32,162.56
68,31,180.34
61,44,175.26
57,33,165.1
63,31,165.1
56,28,162.56
63,42,162.56
72,36,157.48
68,38,162.56
70,50,175.26
53,42,167.64
77,35,177.8
68,29,172.72
68,32,170.18
56,35,160.02
65,29,170.18
65,32,165.1
63,32,162.56
61,33,175.26
48,34,157.48
53,27,172.72
56,48,162.56
61,29,162.56
51,41,170.18
68,52,177.8
64,37,170.18
70,31,177.8
58,23,170.18
58,35,165.1
63,50,177.8
76,55,177.8
58,29,167.64
61,38,167.64
52,29,165.1
56,34,160.02
63,34,167.64
61,29,162.56
56,26,
68,38,167.64
48,36,154.94
77,37,165.1
81,31,165.1
65,41,162.56
61,32,160.02
62,28,160.02
54,24,165.1
68,31,165.1
65,30,167.64
55,29,167.64
74,26,167.64
54,28,160.02
56,25,165.1
49,40,157.48
61,58,162.56
51,24,160.02
72,54,165.1
70,29,175.26
68,33,177.8
52,31,157.48
65,31,162.56
52,31,165.1
55,35,165.1
61,30,160.02
46,34,157.48
52,29,162.56
74,40,160.02
59,38,160.02
83,24,165.1
58,28,170.18
45,36,157.48
50,28,154.94
68,30,162.56
56,31,170.18
61,35,162.56
52,31,160.02
68,50,175.26
58,44,172.72
54,37,177.8
48,40,154.94
58,33,167.64
76,30,172.72
58,35,162.56
58,29,160.02
58,36,170.18
61,26,177.8
49,24,160.02
51,34,157.48
68,31,162.56
63,36,170.18
77,21,172.72
46,56,154.94
45,29,157.48
72,47,167.64
58,39,170.18
61,29,167.64
52,27,154.94
56,31,157.48
73,33,175.26
57,33,162.56
68,32,160.02
49,22,154.94
72,34,172.72
61,34,177.8
58,34,175.26
81,47,157.48
52,31,162.56
58,24,160.02
71,29,157.48
56,35,160.02
58,29,167.64
55,45,167.64
58,22,162.56
61,35,180.34
56,27,180.34
58,42,165.1
49,29,160.02
54,25,157.48
61,48,162.56
65,29,172.72
58,27,162.56
56,32,172.72
86,37,167.64
72,32,172.72
58,36,157.48
50,27,152.4
65,25,162.56
72,27,175.26
58,30,167.64
61,30,172.72
54,40,162.56
57,30,172.72
56,34,162.56
77,30,162.56
56,22,167.64
54,31,152.4
54,33,162.56
81,70,170.18
54,33,170.18
58,49,165.1
56,32,175.26
47,43,160.02
58,46,165.1
52,30,160.02
58,40,160.02
52,23,165.1
56,30,165.1
58,26,162.56
79,35,175.26
68,28,175.26
61,30,167.64
66,32,162.56
63,33,167.64
56,48,162.56
65,38,162.56
68,25,172.72
81,37,160.02
58,39,162.56
55,31,162.56
77,24,170.18
63,34,170.18
63,33,170.18
54,37,162.56
72,30,180.34
58,34,154.94
53,30,160.02
62,42,175.26
58,52,160.02
86,40,160.02
61,29,167.64
63,42,167.64
48,43,160.02
58,41,157.48
52,42,167.64
61,35,175.26
56,37,165.1
63,33,162.56
74,37,170.18
70,32,167.64
54,30,157.48
63,34,157.48
56,53,144.78
56,33,170.18
52,36,167.64
68,33,149.86
68,37,167.64
72,34,157.48
56,28,157.48
72,27,175.26
70,29,175.26
79,36,154.94
79,29,167.64
58,40,175.26
68,31,152.4
48,26,154.94
63,30,170.18
68,26,165.1
63,30,170.18
74,37,167.64
63,36,167.64
65,44,162.56
61,29,160.02
68,28,165.1
68,33,172.72
54,32,162.56
63,29,172.72
63,32,170.18
61,35,157.48
68,29,162.56
58,49,165.1
65,30,167.64
54,32,170.18
58,23,162.56
63,32,154.94
52,29,165.1
90,37,175.26
60,33,160.02
57,30,162.56
58,58,165.1
49,30,157.48
68,30,165.1
56,23,162.56
56,26,160.02
53,61,160.02
49,32,157.48
53,29,160.02
61,35,167.64
53,31,167.64
67,30,177.8
51,17,162.56
72,31,165.1
52,37,157.48
67,26,157.48
56,35,162.56
53,48,160.02
83,21,175.26
58,34,170.18
56,29,160.02
65,26,175.26
62,32,172.72
70,30,157.48
51,25,157.48
61,34,167.64
56,20,160.02
65,39,175.26
81,34,177.8
47,43,154.94
61,51,170.18
58,38,167.64
61,22,170.18
60,37,157.48
54,44,162.56
56,44,162.56
65,33,167.64
68,43,167.64
63,42,172.72
63,28,170.18
56,32,170.18
81,36,167.64
61,32,172.72
63,25,175.26
56,30,160.02
68,25,172.72
68,27,180.34
56,35,157.48
46,32,165.1
72,27,172.72
58,37,167.64
49,30,154.94
77,24,175.26
61,29,187.96
58,51,157.48
58,31,165.1
63,53,162.56
61,29,180.34
52,34,157.48
74,36,175.26
58,29,162.56
61,39,167.64
54,28,172.72
61,29,180.34
65,30,162.56
58,36,167.64
46,33,157.48
79,27,185.42
63,31,167.64
58,38,162.56
54,53,167.64
54,40,157.48
68,32,180.34
49,24,154.94
49,29,170.18
74,35,162.56
61,28,175.26
63,25,170.18
54,23,167.64
64,23,170.18
70,40,175.26
49,23,157.48
56,33,167.64
56,38,160.02
61,30,167.64
60,35,160.02
58,33,162.56
69,27,167.64
97,38,170.18
72,33,170.18
70,40,172.72
62,29,167.64
79,31,177.8
65,23,182.88
61,28,172.72
56,48,170.18
53,29,160.02
80,38,165.1
52,25,157.48
54,51,160.02
68,32,170.18
65,29,160.02
57,35,162.56
63,33,167.64
63,34,157.48
58,26,165.1
74,31,167.64
70,31,172.72
58,36,160.02
54,33,172.72
54,20,160.02
63,29,167.64
65,34,167.64
61,23,160.02
65,37,162.56
61,33,170.18
61,34,172.72
65,42,175.26
65,36,154.94
77,30,172.72
45,24,157.48
52,48,157.48
49,26,162.56
72,28,177.8
47,28,149.86
63,27,170.18
52,37,162.56
62,31,175.26
60,33,160.02
58,29,167.64
65,51,175.26
65,30,175.26
62,36,165.1
63,50,177.8
52,36,157.48
52,33,157.48
54,32,157.48
74,34,167.64
72,28,157.48
56,35,170.18
53,26,157.48
49,35,165.1
58,29,160.02
68,33,162.56
45,35,160.02
68,39,165.1
47,61,157.48
68,29,167.64
55,31,170.18
52,36,162.56
63,35,160.02
65,37,162.56
63,36,175.26
63,31,167.64
68,25,167.64
53,36,157.48
63,27,172.72
68,31,170.18
47,52,157.48
49,30,160.02
61,31,172.72
55,32,160.02
61,31,170.18
56,28,172.72
54,38,165.1
64,27,165.1
63,,162.56
60,28,177.8
54,30,167.64
53,40,165.1
44,18,157.48
86,31,162.56
58,33,167.64
56,31,165.1
65,43,172.72
52,29,162.56
59,38,177.8
79,31,167.64
63,28,165.1
54,25,157.48
58,32,170.18
67,37,170.18
68,43,157.48
68,26,170.18
47,33,154.94
56,27,165.1
58,29,167.64
68,37,165.1
55,43,170.18
63,26,180.34
49,34,172.72
63,27,157.48
54,33,157.48
58,30,162.56
60,36,172.72
60,38,160.02
74,40,170.18
56,31,160.02
45,21,157.48
56,41,157.48
49,33,160.02
58,59,175.26
70,50,157.48
56,36,177.8
49,31,162.56
56,30,165.1
54,29,167.64
56,35,162.56
68,34,167.64
65,29,172.72
70,41,165.1
52,29,170.18
58,28,172.72
61,26,172.72
71,36,165.1
75,30,182.88
68,28,170.18
63,31,177.8
70,36,157.48
65,37,160.02
55,33,165.1
54,28,165.1
81,28,175.26
56,37,160.02
49,34,162.56
77,46,172.72
58,28,162.56
68,28,162.56
58,30,165.1
49,26,165.1
58,30,170.18
56,32,162.56
58,29,165.1
56,48,162.56
70,30,177.8
55,30,160.02
56,33,170.18
54,46,162.56
65,33,160.02
68,27,167.64
70,33,177.8
49,33,154.94
43,58,154.94
58,36,170.18
58,35,172.72
65,38,170.18
72,33,177.8
49,31,152.4
65,34,165.1
58,24,170.18
65,34,160.02
57,31,165.1
61,30,175.26
63,43,172.72
59,45,165.1
58,27,165.1
52,35,172.72
56,28,167.64
61,51,162.56
68,32,177.8
68,36,165.1
72,29,160.02
88,30,175.26
58,21,170.18
58,35,167.64
67,45,175.26
54,29,165.1
68,26,157.48
63,30,172.72
61,32,167.64
56,46,167.64
58,26,152.4
68,32,170.18
68,21,165.1
52,29,154.94
68,30,157.48
74,28,170.18
56,29,157.48
54,32,157.48
63,28,175.26
56,48,170.18
63,43,165.1
63,53,160.02
43,27,157.48
63,34,162.56
59,32,172.72
61,32,167.64
72,43,165.1
81,31,162.56
74,22,180.34
54,28,157.48
65,29,165.1
56,39,170.18
81,34,162.56
59,33,170.18
52,30,170.18
72,42,175.26
59,40,165.1
50,28,157.48
54,44,170.18
52,39,162.56
51,68,165.1
63,44,170.18
54,38,162.56
86,27,170.18
56,32,170.18
58,69,152.4
53,30,167.64
63,28,160.02
90,55,167.64
65,47,175.26
52,31,162.56
61,50,162.56
63,34,170.18
79,46,180.34
68,39,175.26
52,28,157.48
81,45,170.18
62,30,165.1
70,32,175.26
58,39,154.94
65,29,170.18
61,25,170.18
48,25,157.48
71,32,170.18
49,35,154.94
61,35,170.18
55,26,170.18
83,31,172.72
111,27,182.88
56,28,167.64
47,34,154.94
70,29,175.26
56,28,167.64
56,32,167.64
58,40,162.56
58,34,170.18
58,39,175.26
108,50,177.8
48,26,157.48
61,32,172.72
72,28,170.18
63,26,167.64
54,28,157.48
45,26,157.48
52,33,167.64
47,28,162.56
90,47,162.56
72,34,180.34
76,32,180.34
58,37,172.72
68,26,172.72
48,26,162.56
47,27,157.48
55,40,162.56
65,30,175.26
65,44,172.72
61,59,167.64
54,36,162.56
54,32,167.64
63,26,154.94
43,27,160.02
52,38,157.48
68,37,160.02
56,35,157.48
56,32,154.94
63,44,167.64
68,30,177.8
49,28,162.56
54,30,170.18
74,38,170.18
52,29,157.48
56,31,175.26
58,37,170.18
56,29,165.1
56,25,172.72
68,35,172.72
53,57,170.18
77,37,170.18
52,50,162.56
58,24,160.02
58,33,167.64
56,30,157.48
104,44,152.4
90,33,170.18
72,36,167.64
58,26,162.56
72,39,154.94
65,33,170.18
63,28,165.1
51,29,157.48
55,37,175.26
58,20,165.1
54,32,162.56
58,27,165.1
51,34,162.56
61,32,165.1
57,43,165.1
70,30,172.72
49,37,160.02
54,42,160.02
61,17,180.34
83,28,167.64
58,42,175.26
68,25,172.72
54,26,175.26
61,38,165.1
58,32,162.56
65,30,170.18
63,41,167.64
56,26,165.1
49,35,157.48
58,34,170.18
61,47,172.72
56,39,170.18
54,38,165.1
50,32,162.56
58,31,175.26
65,35,
55,35,162.56
58,29,165.1
64,40,165.1
56,29,170.18
55,34,170.18
63,34,172.72
58,31,162.56
72,34,167.64
79,43,172.72
79,35,182.88
64,29,162.56
68,35,177.8
61,25,162.56
58,31,172.72
63,26,162.56
63,37,172.72
72,29,165.1
68,26,167.64
74,29,175.26
68,29,182.88
61,44,170.18
58,30,157.48
54,29,162.56
68,29,160.02
68,29,170.18
49,29,154.94
49,30,160.02
49,33,162.56
50,28,160.02
53,29,162.56
82,35,175.26
58,28,165.1
68,44,170.18
69,38,170.18
57,33,162.56
54,36,162.56
54,32,175.26
63,29,160.02
86,34,182.88
64,37,175.26
68,21,172.72
56,41,162.56
63,46,172.72
57,21,167.64
81,45,165.1
50,51,160.02
58,38,167.64
61,29,172.72
54,39,157.48
52,49,160.02
54,33,167.64
72,28,154.94
61,33,172.72
56,31,160.02
47,24,167.64
74,33,170.18
68,38,170.18
88,29,165.1
54,28,170.18
65,37,175.26
74,36,160.02
120,32,170.18
69,37,172.72
63,46,154.94
63,35,165.1
68,38,165.1
58,41,160.02
62,37,170.18
49,34,157.48
62,34,165.1
61,41,162.56
81,37,175.26
61,36,170.18
53,29,152.4
58,30,172.72
54,26,154.94
54,29,165.1
51,32,147.32
124,30,177.8
49,27,165.1
60,39,167.64
70,40,175.26
68,21,162.56
55,30,154.94
72,40,165.1
49,33,160.02
65,29,172.72
58,31,160.02
62,37,170.18
58,55,175.26
65,29,175.26
56,30,175.26
59,22,160.02
62,33,165.1
58,31,167.64
77,28,160.02
70,32,172.72
63,26,167.64
61,33,167.64
67,37,170.18
61,30,160.02
63,34,170.18
55,29,160.02
77,31,162.56
65,29,172.72
77,16,152.4
63,36,160.02
56,24,162.56
63,29,167.64
58,41,157.48
49,24,167.64
70,43,170.18
71,29,157.48
50,27,170.18
70,56,157.48
65,31,167.64
54,27,167.64
53,20,154.94
63,34,162.56
61,59,175.26
65,38,162.56
68,35,177.8
52,37,170.18
59,27,162.56
86,23,170.18
74,27,170.18
113,35,167.64
55,30,162.56
108,39,167.64
49,31,160.02
54,25,167.64
61,35,172.72
65,27,172.72
72,44,175.26
58,29,167.64
61,29,162.56
56,34,157.48
58,27,165.1
65,26,167.64
68,36,177.8
61,33,152.4
61,35,170.18
72,32,172.72
52,28,165.1
58,30,160.02
54,33,154.94
49,32,175.26
64,32,162.56
70,46,172.72
56,41,154.94
49,34,165.1
68,38,177.8
61,39,162.56
56,34,175.26
54,30,170.18
72,36,172.72
61,32,160.02
58,26,162.56
65,32,157.48
65,35,175.26
61,30,167.64
66,31,162.56
58,36,160.02
81,48,182.88
61,39,165.1
90,34,175.26
52,31,162.56
49,28,154.94
54,30,165.1
55,39,167.64
74,42,160.02
68,32,170.18
56,45,167.64
54,28,162.56
52,25,157.48
74,39,152.4
45,33,162.56
58,35,170.18
56,34,157.48
67,33,165.1
72,29,167.64
56,32,165.1
63,24,170.18
50,31,157.48
71,41,175.26
58,32,162.56
58,29,167.64
65,31,170.18
65,39,167.64
65,31,177.8
63,33,165.1
83,35,170.18
61,28,157.48
63,34,160.02
74,33,157.48
68,39,165.1
61,32,160.02
48,27,165.1
51,33,152.4
49,26,157.48
61,24,162.56
63,37,170.18
63,31,160.02
65,28,170.18
72,32,157.48
65,45,165.1
65,41,170.18
63,30,170.18
83,37,180.34
72,30,167.64
58,24,167.64
72,41,177.8
65,25,167.64
62,56,162.56
71,30,180.34
49,43,154.94
52,49,165.1
58,28,172.72
58,31,162.56
63,29,165.1
58,24,154.94
63,34,167.64
63,27,177.8
74,35,162.56
58,42,170.18
61,33,182.88
65,20,160.02
58,28,154.94
74,36,170.18
52,30,154.94
45,34,157.48
63,24,170.18
58,33,165.1
52,35,160.02
61,28,170.18
77,34,167.64
51,38,162.56
81,33,167.64
70,56,172.72
56,35,162.56
63,35,165.1
55,31,162.56
49,31,160.02
74,33,172.72
56,24,170.18
58,41,157.48
72,32,167.64
74,54,165.1
70,35,180.34
49,39,160.02
58,33,167.64
81,22,180.34
63,44,175.26
61,49,172.72
51,31,162.56
53,44,165.1
61,48,160.02
57,27,172.72
65,32,172.72
62,32,162.56
65,30,160.02
54,31,167.64
54,25,162.56
56,37,172.72
61,40,167.64
56,27,165.1
53,35,162.56
56,33,170.18
49,34,160.02
61,29,162.56
86,28,175.26
68,62,172.72
56,43,180.34
52,26,152.4
54,32,170.18
52,45,162.56
58,39,167.64
71,40,160.02
74,36,157.48
52,24,160.02
59,35,160.02
58,47,170.18
56,51,167.64
64,31,170.18
55,32,154.94
63,37,160.02
61,43,167.64
55,65,157.48
77,26,165.1
68,30,162.56
72,31,165.1
68,35,167.64
79,36,154.94
64,30,167.64
61,33,170.18
63,28,162.56
58,32,160.02
54,29,165.1
58,38,175.26
54,37,170.18
58,30,177.8
61,42,160.02
61,31,167.64
53,36,162.56
60,47,170.18
58,28,165.1
72,30,157.48
61,33,157.48
63,31,170.18
55,53,170.18
77,39,162.56
56,32,165.1
58,32,172.72
58,32,160.02
83,40,167.64
58,35,165.1
58,32,167.64
81,40,167.64
65,24,167.64
61,35,170.18
63,41,157.48
68,34,172.72
54,36,165.1
95,32,172.72
74,28,170.18
83,31,165.1
53,24,162.56
68,30,170.18
97,30,162.56
54,31,162.56
70,34,167.64
63,28,167.64
108,27,177.8
63,25,175.26
54,33,165.1
63,27,170.18
51,29,162.56
56,33,160.02
61,27,162.56
61,33,165.1
58,28,165.1
68,41,182.88
49,37,157.48
61,39,162.56
81,32,180.34
68,29,175.26
58,28,170.18
56,51,162.56
52,38,160.02
58,32,170.18
68,24,175.26
52,30,160.02
61,57,167.64
53,35,165.1
58,54,167.64
65,33,165.1
53,45,167.64
62,25,175.26
58,33,170.18
56,27,154.94
51,22,165.1
52,38,165.1
49,28,162.56
59,43,162.56
81,36,162.56
56,32,162.56
68,28,172.72
108,28,180.34
52,22,157.48
65,26,162.56
54,20,162.56
58,47,162.56
63,29,165.1
54,27,167.64
60,33,170.18
61,36,175.26
68,40,157.48
61,23,167.64
61,35,160.02
50,29,165.1
62,35,167.64
63,38,162.56
53,,165.1
61,40,162.56
70,36,162.56
58,28,167.64
53,30,160.02
61,35,170.18
68,33,167.64
72,28,160.02
58,36,165.1
79,29,172.72
61,36,157.48
58,53,162.56
63,32,172.72
56,31,160.02
62,36,160.02
52,37,149.86
67,41,162.56
73,34,177.8
46,30,152.4
65,36,162.56
58,50,170.18
108,34,165.1
56,39,167.64
63,33,175.26
55,31,162.56
61,29,162.56
63,31,165.1
65,28,162.56
58,35,157.48
69,25,180.34
72,43,170.18
48,38,157.48
55,26,170.18
68,31,167.64
61,26,172.72
51,24,175.26
64,35,170.18
48,36,162.56
53,30,157.48
63,31,175.26
58,31,175.26
68,36,165.1
58,34,172.72
58,39,170.18
65,29,172.72
70,37,172.72
63,27,165.1
62,40,170.18
68,22,162.56
54,22,165.1
52,27,160.02
61,29,167.64
74,40,170.18
56,26,162.56
64,50,167.64
49,20,160.02
58,21,170.18
63,31,172.72
62,28,167.64
72,38,167.64
60,32,160.02
58,27,160.02
60,64,175.26
55,25,165.1
68,43,172.72
70,42,160.02
68,27,167.64
74,37,167.64
58,27,175.26
65,33,170.18
61,29,165.1
68,31,157.48
54,36,167.64
54,31,157.48
56,37,175.26
56,25,165.1
74,38,177.8
65,47,170.18
61,31,177.8
58,42,160.02
68,28,170.18
55,31,162.56
57,27,170.18
74,31,167.64
53,53,160.02
85,31,170.18
65,36,170.18
56,28,165.1
63,51,175.26
47,37,157.48
43,58,154.94
72,49,162.56
62,31,160.02
77,35,165.1
54,26,162.56
58,35,162.56
70,26,175.26
65,34,167.64
56,28,162.56
74,30,175.26
54,38,162.56
60,32,165.1
49,37,160.02
72,26,172.72
72,30,165.1
49,24,154.94
61,36,175.26
53,44,162.56
72,30,177.8
68,30,167.64
63,50,160.02
65,33,170.18
45,29,160.02
59,39,172.72
57,37,160.02
72,35,177.8
58,39,177.8
53,29,162.56
72,34,162.56
54,27,162.56
81,38,165.1
61,29,165.1
60,31,165.1
56,24,165.1
58,41,165.1
61,30,170.18
49,29,167.64
58,20,167.64
68,33,172.72
58,31,165.1
61,29,162.56
83,33,160.02
56,47,172.72
72,23,157.48
61,35,172.72
65,38,175.26
54,30,167.64
56,32,170.18
49,23,154.94
58,37,170.18
48,36,160.02
54,25,167.64
83,33,180.34
50,33,160.02
53,24,162.56
63,38,170.18
61,28,157.48
68,28,170.18
52,29,157.48
59,31,160.02
63,24,172.72
63,32,170.18
81,51,162.56
65,35,160.02
49,25,162.56
62,39,167.64
59,34,167.64
49,37,157.48
61,20,180.34
68,31,165.1
59,33,172.72
72,31,175.26
74,48,165.1
52,18,165.1
68,38,170.18
72,31,157.48
68,28,175.26
65,36,170.18
54,27,165.1
52,25,165.1
50,31,160.02
49,36,149.86
61,29,175.26
52,50,165.1
65,41,182.88
54,24,157.48
77,48,167.64
48,27,152.4
58,25,167.64
56,29,170.18
62,31,175.26
63,33,165.1
54,41,160.02
65,54,162.56
49,32,160.02
65,51,167.64
54,28,165.1
71,32,182.88
63,29,165.1
60,32,167.64
49,29,157.48
58,28,170.18
68,34,160.02
52,33,157.48
53,33,160.02
58,34,180.34
61,17,162.56
65,40,172.72
68,29,170.18
45,57,154.94
73,33,172.72
54,31,170.18
52,25,154.94
65,45,165.1
68,35,165.1
56,23,170.18
68,27,175.26
56,29,160.02
49,33,162.56
61,29,167.64
51,30,157.48
56,31,160.02
48,35,154.94
81,45,162.56
64,37,175.26
113,63,172.72
47,25,157.48
49,24,167.64
58,37,162.56
48,36,162.56
61,32,167.64
74,29,180.34
58,29,157.48
52,38,162.56
68,37,162.56
68,32,175.26
49,48,162.56
68,29,177.8
83,30,175.26
58,34,165.1
55,35,165.1
64,31,157.48
68,28,180.34
52,30,162.56
77,47,165.1
58,35,162.56
52,32,154.94
54,38,165.1
63,29,170.18
56,22,157.48
58,28,170.18
52,31,162.56
45,29,160.02
53,48,165.1
68,32,160.02
63,25,152.4
63,33,167.64
61,30,165.1
61,31,162.56
53,37,160.02
95,24,175.26
54,35,157.48
63,24,165.1
52,26,162.56
63,31,172.72
122,28,167.64
60,30,172.72
61,29,162.56
63,53,162.56
62,29,160.02
61,20,172.72
52,24,157.48
52,31,157.48
63,29,172.72
53,28,154.94
56,29,162.56
56,31,167.64
56,26,162.56
65,31,172.72
77,28,185.42
68,24,170.18
70,33,167.64
63,37,172.72
56,37,160.02
40,31,152.4
56,28,154.94
58,39,165.1
63,30,167.64
48,50,162.56
61,24,160.02
61,31,167.64
66,37,175.26
72,29,157.48
61,19,172.72
47,32,165.1
71,39,175.26
61,34,167.64
63,44,170.18
50,37,157.48
45,29,157.48
54,36,162.56
63,29,167.64
63,34,160.02
56,34,170.18
54,30,167.64
45,35,152.4
54,50,165.1
58,33,170.18
68,40,167.64
52,34,160.02
88,58,172.72
61,31,175.26
54,47,162.56
52,27,157.48
65,20,172.72
63,32,172.72
56,31,162.56
54,37,157.48
63,36,170.18
71,39,172.72
45,28,154.94
65,47,175.26
63,28,162.56
74,22,177.8
61,40,170.18
63,32,162.56
76,32,180.34
58,30,165.1
56,35,162.56
61,29,172.72
63,28,167.64
58,22,165.1
58,36,157.48
68,27,157.48
61,36,152.4
61,29,165.1
61,52,162.56
58,63,170.18
63,28,170.18
58,27,165.1
56,39,160.02
61,35,172.72
86,30,180.34
102,40,167.64
49,51,162.56
58,27,162.56
52,34,154.94
61,35,162.56
65,39,162.56
58,53,160.02
69,44,170.18
74,27,185.42
52,21,170.18
68,38,157.48
68,28,175.26
64,41,175.26
61,45,167.64
58,29,157.48
68,33,175.26
68,29,165.1
66,43,170.18
63,27,167.64
58,31,160.02
47,46,157.48
58,34,160.02
61,25,180.34
49,24,167.64
45,32,160.02
83,31,162.56
54,37,157.48
72,32,167.64
65,25,162.56
58,31,157.48
91,36,180.34
63,46,167.64
60,29,175.26
58,28,165.1
68,46,167.64
52,47,165.1
56,57,175.26
83,36,160.02
59,48,172.72
65,47,167.64
52,30,165.1
56,37,165.1
52,34,162.56
58,38,165.1
79,58,160.02
61,21,157.48
54,21,167.64
65,33,167.64
60,36,172.72
62,32,162.56
68,33,162.56
68,45,165.1
69,33,172.72
58,29,165.1
54,29,157.48
56,38,162.56
58,40,157.48
61,38,165.1
63,26,175.26
49,30,162.56
52,37,152.4
54,24,157.48
58,36,167.64
58,30,162.56
88,34,167.64
65,55,162.56
61,33,170.18
61,31,162.56
106,50,167.64
45,28,157.48
47,23,160.02
61,31,172.72
